edad,grado,tipo_actividad,dificultad,tiempo_seg,intentos,pistas,correcto,nota,secuencia_actividades,evolucion_desempeno,nivel_concentracion,comparacion_historial,nivel_comprension
12,4,relacionar,2,153,4,2,0,7,1,0.07,0.54,0.25,0.23672498673453435
11,5,crucigrama,4,113,4,3,0,9,2,0.18,0.88,0.18,0.42645543415487774
10,4,sopa_letras,3,103,1,3,0,5,5,-0.09,0.58,0.21,0.2595554192039316
12,5,memoria,4,178,4,2,1,9,1,0.14,0.65,0.16,0.6350285086977949
10,4,crucigrama,1,287,5,2,0,7,5,0.18,0.68,0.11,0.2966279467477485
10,6,memoria,5,172,1,2,1,6,1,0.43,0.62,0.06,0.574671232379653
11,6,memoria,2,298,5,0,1,6,4,0.12,0.61,0.13,0.5339531750225376
11,5,crucigrama,5,83,5,0,1,9,2,-0.2,0.71,0.0,0.549884460774753
10,5,sopa_letras,5,293,5,2,0,5,1,0.07,0.63,0.24,0.2894406470887636
12,6,relacionar,4,153,5,2,0,7,2,0.5,0.6,0.01,0.3046673549338563
9,4,memoria,2,125,5,2,0,8,4,0.49,0.63,-0.03,0.2655652973215267
9,6,relacionar,4,286,3,0,0,5,4,0.28,0.55,0.06,0.2859909188481404
10,5,memoria,4,90,2,0,0,9,3,0.46,0.81,-0.14,0.4161573432165048
10,4,sopa_letras,4,96,4,0,1,5,4,-0.01,0.88,-0.12,0.6151202551445446
12,5,relacionar,5,248,1,1,0,10,3,0.19,0.71,0.26,0.4315218038473965
11,5,crucigrama,3,131,3,0,1,8,2,-0.02,0.91,0.12,0.6240283255178128
9,6,memoria,1,284,2,1,0,8,5,0.17,0.52,0.14,0.2339408898971132
11,5,memoria,3,164,5,3,0,10,5,0.16,0.79,-0.01,0.2897879134943468
9,5,memoria,3,233,5,3,1,6,4,-0.17,0.73,-0.1,0.5468379548156539
12,6,relacionar,3,289,1,0,1,9,1,0.33,0.6,0.09,0.663501812046101
10,5,memoria,1,209,5,3,0,10,5,-0.01,0.74,-0.01,0.2084799132860804
10,5,crucigrama,1,114,2,1,0,8,1,-0.15,0.9,0.04,0.4481333095882395
9,6,crucigrama,3,84,4,0,1,10,5,0.4,0.79,0.11,0.660250575531445
11,6,memoria,2,128,3,3,1,8,2,0.01,0.67,0.12,0.4661517483364683
12,4,relacionar,3,91,3,2,0,6,1,0.27,0.88,-0.04,0.2650802832669839
10,5,crucigrama,4,273,1,3,0,5,5,0.15,0.92,0.0,0.3931976648571189
10,4,sopa_letras,3,262,1,1,1,8,1,0.29,0.63,0.22,0.6517958511302159
10,5,crucigrama,2,172,2,0,1,9,2,0.26,0.91,0.19,0.5774387085431912
9,5,sopa_letras,2,164,5,0,1,5,3,0.11,0.92,0.04,0.6159648128503943
9,6,memoria,2,142,5,2,0,5,2,-0.18,0.75,0.24,0.2520392666735916
10,5,sopa_letras,2,128,3,1,1,7,2,0.06,0.8,0.06,0.6044323678681156
11,4,relacionar,5,166,4,1,1,10,4,-0.19,0.91,0.11,0.6213257186961778
12,4,relacionar,2,281,3,1,1,8,5,0.17,0.87,-0.09,0.5929360403156386
10,6,memoria,5,241,2,1,1,7,1,-0.1,0.86,0.18,0.6103338620126442
11,4,relacionar,5,259,3,1,0,8,2,0.4,0.75,0.08,0.38191042402746966
11,4,relacionar,4,242,4,1,0,8,4,0.49,0.87,-0.18,0.5263233487920062
10,4,relacionar,4,162,2,1,1,6,2,-0.11,0.7,0.13,0.5667568767463744
9,5,crucigrama,4,89,1,2,1,9,5,0.1,0.74,-0.15,0.5305372097050904
12,5,crucigrama,4,139,5,1,0,5,4,0.21,0.92,0.17,0.290279560090847
9,4,relacionar,3,128,4,3,0,7,3,0.46,0.57,0.29,0.33608132954345216
9,6,memoria,3,191,4,3,1,5,4,0.02,0.9,0.21,0.5196262318481789
10,6,relacionar,2,105,4,3,0,9,1,-0.04,0.59,0.03,0.2595276312085733
10,6,sopa_letras,1,237,1,3,1,7,2,-0.15,0.52,0.23,0.4452383160586716
9,4,memoria,3,122,4,2,1,10,1,0.36,0.87,0.05,0.6923206291875942
11,6,memoria,3,173,5,1,0,9,3,0.48,0.74,-0.12,0.33655289990818804
12,4,memoria,5,295,4,3,1,9,4,-0.19,0.57,0.0,0.5478767789899602
11,5,memoria,3,207,4,2,1,9,4,0.47,0.91,-0.2,0.643491769448946
9,4,memoria,1,195,1,2,0,7,4,-0.2,0.59,0.2,0.32841903588891963
12,4,relacionar,1,266,5,3,0,5,4,0.12,0.79,0.23,0.26961041596234603
9,6,relacionar,1,235,5,0,0,7,4,0.47,0.62,0.21,0.2526515030554807
12,6,crucigrama,3,123,4,3,1,7,4,0.43,0.67,-0.11,0.5531483113566722
11,6,crucigrama,5,148,3,0,1,6,3,0.18,0.59,0.29,0.5221526948291452
11,4,memoria,5,98,3,1,0,10,1,0.42,0.6,-0.19,0.414214218088637
10,4,relacionar,1,239,3,2,0,5,1,0.07,0.85,0.29,0.2814018062794902
11,5,crucigrama,3,259,1,0,1,5,3,0.2,0.76,0.04,0.6268996691014763
10,5,crucigrama,2,194,5,2,1,10,3,0.45,0.64,-0.03,0.6407740002007954
11,6,crucigrama,4,154,2,3,1,9,4,-0.06,0.76,-0.03,0.6153321829065442
9,5,relacionar,3,273,4,2,0,7,1,-0.07,0.54,-0.08,0.28674121596174695
11,6,relacionar,5,112,2,1,0,8,1,0.09,0.93,-0.02,0.4408031303537552
9,5,relacionar,5,227,2,0,1,5,2,-0.09,0.53,0.11,0.5108077994435541
10,6,relacionar,2,182,1,2,1,5,5,0.4,0.55,0.02,0.5217450438720664
10,6,crucigrama,3,141,1,0,0,10,4,0.19,0.94,-0.02,0.4794493784611669
10,5,crucigrama,5,198,2,1,1,6,3,0.25,0.91,-0.1,0.7064157322078051
11,6,memoria,3,148,1,3,0,5,2,-0.06,0.82,0.17,0.3217446227321481
10,6,crucigrama,4,232,5,2,0,7,4,-0.16,0.8,0.0,0.3869713022344699
12,4,relacionar,1,96,1,2,1,6,5,-0.09,0.55,0.03,0.4513248140236391
9,5,relacionar,1,215,1,0,0,8,3,0.12,0.7,-0.08,0.2744168591013936
9,5,crucigrama,2,208,4,1,0,6,5,-0.12,0.61,0.29,0.29610467960838444
11,6,crucigrama,5,86,3,1,1,7,1,0.33,0.98,0.12,0.678548405625239
9,5,memoria,1,270,2,1,1,5,1,0.09,0.59,0.09,0.503356929787162
11,4,relacionar,5,254,3,0,0,6,1,-0.16,0.56,0.28,0.22221313557892192
12,4,relacionar,3,228,4,2,1,8,1,0.47,0.54,-0.11,0.6884228969888102
11,4,sopa_letras,5,278,4,2,1,9,4,0.05,0.98,0.27,0.7478084689251596
9,4,crucigrama,4,105,4,1,0,10,1,-0.08,0.69,-0.0,0.3483148785537256
12,6,crucigrama,3,134,2,1,0,7,5,0.3,0.77,0.23,0.3621036186613716
11,5,memoria,5,165,5,0,0,9,2,-0.12,0.78,0.27,0.37962673944004893
10,4,crucigrama,3,183,5,2,1,9,5,-0.08,0.76,-0.09,0.5574482574140668
